loan_id,loan_purpose,is_first_loan,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,label
A_1422,property,1,6800,0.79,552,504,1,59900,51,8,0
A_1423,operations,1,2600,0.81,723,2395,1,31100,29,4,1
A_1424,others,1,7900,1.07,2205,1007,0,0,47,1,0
A_1425,personal,1,7300,0.95,1199,4067,1,14100,24,4,0
A_1426,others,1,4500,0.91,2051,3771,1,27900,32,3,1
A_1427,operations,0,6400,0.5,890,2020,1,38300,33,8,0
A_1428,personal,1,4700,0.58,5215,3711,1,41700,28,1,0
A_1429,property,1,5300,0.94,405,1957,1,24600,53,3,1
A_1430,emergency,0,4200,0.98,1119,2774,1,22000,37,7,1
A_1432,operations,0,4300,0.9,231,1333,1,14800,40,8,1
A_1433,others,1,3300,0.76,1337,713,1,20400,20,6,1
A_1434,property,0,6800,0.76,7350,6233,1,24800,22,3,0
A_1435,personal,1,4500,0.79,511,5216,1,43300,60,6,0
A_1436,property,0,3700,0.62,1285,5721,1,24500,46,1,0
A_1437,others,0,7600,0.83,3439,8218,0,0,57,6,0
A_1438,property,1,5400,0.97,1446,1858,0,0,49,1,1
A_1439,property,0,1700,0.89,922,2799,1,14900,45,3,1
A_1440,others,0,4100,0.69,2392,4279,1,52900,37,0,0
A_1441,operations,1,6000,0.6,4830,4636,1,30300,48,1,0
A_1442,property,1,4600,0.78,943,5812,1,20400,19,0,0
A_1443,property,1,2100,0.83,870,883,1,25500,53,3,1
A_1444,property,1,4300,0.67,3322,3683,1,16100,32,2,0
A_1445,personal,1,2800,0.64,3972,6564,1,22300,36,5,0
A_1446,property,1,2800,0.72,1438,1255,1,9200,68,8,1
A_1447,personal,1,6200,0.8,5073,3107,1,33000,34,1,0
A_1448,operations,0,8000,0.75,779,5094,1,50000,40,0,0
A_1449,personal,1,3000,0.64,5639,953,1,22100,33,4,0
A_1450,property,1,4300,0.62,3351,4829,1,29400,47,3,0
A_1451,others,0,4300,0.49,1727,3491,1,45700,21,4,0
A_1452,personal,0,5300,0.78,640,932,1,54100,58,2,0
A_1453,personal,1,3700,0.82,3598,4876,1,44900,37,1,0
A_1454,operations,0,4900,0.93,5967,2053,1,52300,21,2,0
A_1455,personal,0,6100,0.67,1788,1469,1,50200,35,1,0
A_1456,operations,1,6400,0.41,1776,7685,1,35000,45,4,0
A_1457,others,0,3800,0.5,1324,7125,1,36600,53,5,0
A_1458,property,0,5300,0.54,5239,4409,1,38000,39,3,0
A_1459,emergency,1,5000,0.6,433,2670,1,31000,45,2,1
A_1460,emergency,0,4600,0.57,892,4976,1,46400,28,1,0
A_1461,personal,0,3100,0.81,849,1324,1,31800,31,2,1
A_1462,emergency,1,8300,0.47,59,5875,1,49900,48,8,0
A_1463,personal,0,2500,0.91,1855,6648,1,51100,33,1,0
A_1464,property,1,6000,0.55,1082,4298,1,7400,45,0,0
A_1465,property,1,2400,0.65,884,860,0,0,19,5,1
A_1466,property,0,6900,0.56,5061,2176,1,27700,57,2,0
A_1467,personal,1,2600,0.62,5351,89,1,27700,34,5,0
A_1468,personal,0,2900,0.84,915,1744,1,15000,49,5,1
A_1469,property,1,4800,0.51,5175,7074,1,13700,45,3,0
A_1470,personal,1,7400,0.53,2391,2844,1,43500,23,1,0
A_1471,property,0,2800,0.65,1955,4569,1,17700,58,3,0
A_1472,property,0,3200,0.82,2856,7123,1,50600,19,2,0
A_1473,property,0,2200,0.98,1607,2053,1,23700,52,5,1
A_1474,operations,1,4500,0.63,817,3656,1,13900,54,5,0
A_1475,personal,1,2900,0.67,813,4589,1,30200,56,8,0
A_1476,others,1,6100,0.88,3199,3594,1,36500,61,8,0
A_1477,operations,1,10000,0.74,3739,9915,1,61200,65,0,0
A_1478,property,0,4200,0.8,7071,2686,1,51300,39,4,0
A_1479,emergency,1,2300,0.47,3060,2699,1,40700,30,0,0
A_1480,operations,0,9000,0.56,3135,6104,1,30500,49,5,0
A_1481,property,0,6500,0.98,2957,3222,1,35200,35,3,0
A_1482,property,1,5000,0.5,4205,7185,1,37200,50,1,0
A_1483,operations,0,1400,0.19,1749,1456,1,19500,56,4,1
A_1484,personal,1,5900,0.83,1113,6209,1,41600,56,1,0
A_1485,operations,1,3600,0.86,2235,4089,1,36000,23,2,1
A_1486,operations,1,6600,0.84,2105,5278,1,35000,40,8,0
A_1487,personal,0,2400,0.7,1564,4601,1,25700,45,6,0
A_1488,operations,1,4600,0.71,2715,6300,1,37200,49,0,0
A_1489,property,1,4400,0.72,773,1799,1,8900,30,4,1
A_1490,personal,0,4400,0.77,4337,3677,1,41100,18,1,0
A_1491,personal,1,6900,0.45,707,6428,1,58700,73,0,0
A_1492,property,1,3400,0.93,963,5825,1,20000,26,1,0
A_1493,personal,1,3500,0.6,2729,1032,1,35700,55,5,0
A_1494,personal,0,2700,0.85,689,1077,1,23300,32,1,1
A_1495,personal,0,5700,0.65,2213,10040,1,8400,62,2,0
A_1496,personal,1,3700,0.52,359,7706,1,59200,51,1,0
A_1497,operations,1,1600,0.3,5260,7640,1,39000,45,2,0
A_1498,personal,1,2300,0.97,1927,508,1,44400,40,2,0
A_1499,others,0,4500,0.65,2678,4429,1,58000,38,8,0
A_1500,others,0,4900,0.85,830,674,1,8300,53,2,1
A_1501,operations,1,5800,0.72,2292,4024,1,61800,39,4,0
A_1502,property,0,7100,0.86,3560,7190,0,0,42,0,0
A_1503,personal,1,3800,0.72,1291,3958,1,47500,45,1,0
A_1504,property,0,3800,0.77,268,6867,1,34600,22,5,0
A_1505,personal,1,6300,0.81,459,3299,1,34100,38,8,0
A_1506,emergency,0,5100,0.6,194,2369,1,12400,58,2,0
A_1507,property,1,4000,0.78,494,1154,1,29500,33,4,1
A_1508,emergency,0,3300,0.63,1843,3849,0,0,53,8,1
A_1509,property,1,4100,0.88,3231,2956,1,19200,36,0,0
A_1510,operations,1,2900,0.47,2290,2233,1,19400,53,4,0
A_1511,operations,1,2800,0.72,2498,4072,1,17400,23,8,0
A_1512,personal,0,3200,0.76,2826,4378,1,40100,23,1,0
A_1513,operations,0,8200,0.89,1138,3212,1,26400,18,2,0
A_1514,others,1,8200,0.52,381,1964,1,24200,19,8,1
A_1515,personal,0,6800,0.71,3159,445,1,40600,22,8,0
A_1516,personal,1,3700,0.44,2631,6246,1,32000,48,1,0
A_1517,operations,1,2400,0.58,1811,4300,1,65600,39,8,0
A_1518,property,1,800,0.54,546,3263,1,24700,64,6,1
A_1519,property,1,6900,0.49,3585,6606,1,12700,41,3,0
A_1520,property,0,2400,0.57,1453,1194,1,28400,43,8,1
A_1521,personal,1,2300,0.79,2214,5326,1,33100,48,4,0
A_1522,property,1,5700,0.61,5103,2318,1,61600,37,3,0
A_1523,property,1,4800,0.94,375,3316,1,33100,25,5,0
A_1524,others,0,4300,0.5,2483,1223,1,22300,52,3,0
A_1525,emergency,0,2500,0.81,1629,363,1,33100,67,8,1
A_1526,others,1,5000,0.64,3025,2497,1,28500,57,5,0
A_1527,operations,0,3200,0.73,1833,2345,1,28300,41,3,1
A_1528,emergency,1,5500,0.75,4066,837,1,24900,65,8,0
A_1529,emergency,0,6600,0.63,1672,2593,1,23400,36,8,0
A_1530,others,1,3700,0.8,1144,2243,1,34800,68,8,1
A_1531,emergency,1,4900,0.67,1887,2364,1,23600,47,6,1
A_1533,others,1,7000,0.76,5910,5519,1,33900,71,3,0
A_1534,property,1,3000,0.64,2020,3609,1,16200,37,2,0
A_1535,emergency,1,3400,0.79,2623,6273,0,0,36,5,0
A_1536,others,0,6800,0.69,913,3912,1,75200,25,4,0
A_1537,operations,0,6400,0.84,625,7805,1,38900,31,2,0
A_1538,personal,1,2500,0.75,1633,2353,1,14500,38,6,1
A_1539,personal,0,2800,0.62,2493,4946,1,34900,30,2,0
A_1540,property,1,1800,0.32,2544,5185,1,13700,37,8,0
A_1541,personal,1,4300,0.61,4444,490,1,46200,32,0,0
A_1542,others,1,6200,0.69,3362,5826,0,0,45,0,0
A_1543,operations,1,3800,0.76,1894,5693,1,28100,26,7,0
A_1544,operations,0,3100,0.62,597,2176,1,28400,50,6,0
A_1545,property,0,5200,0.55,3801,3721,1,38100,37,1,0
A_1546,operations,0,1400,0.88,875,607,1,16000,50,2,1
A_1547,personal,0,3800,0.63,1522,7230,1,47100,19,1,0
A_1548,personal,0,4000,0.34,3561,920,1,38600,47,3,0
A_1549,operations,0,4900,0.64,714,362,1,6100,42,1,1
A_1550,personal,0,4400,0.63,3516,660,1,28400,28,4,0
A_1551,operations,1,5500,0.29,2197,5339,1,34500,55,2,0
A_1552,emergency,1,3500,0.8,497,1809,0,0,39,5,1
A_1553,personal,1,5700,0.51,2281,5171,1,8600,34,3,0
A_1554,property,1,4800,0.67,2374,10261,1,48900,50,1,0
A_1555,personal,0,4800,0.9,1405,2669,0,0,38,8,1
A_1556,others,0,3900,0.6,89,561,1,31800,57,1,1
A_1557,others,0,3200,0.93,1406,1044,0,0,66,5,1
A_1558,personal,0,9200,0.87,1758,6684,0,0,41,4,0
A_1559,personal,1,4400,0.51,1036,1648,1,19300,41,8,1
A_1560,emergency,0,5400,0.39,3087,1149,1,31300,68,2,0
A_1561,personal,1,2600,0.74,679,5964,1,15300,37,1,0
A_1562,personal,0,5600,0.69,2852,1853,1,4700,31,7,0
A_1563,emergency,0,3800,0.24,1814,3392,1,23500,40,1,1
A_1564,operations,1,4300,0.91,2766,5253,1,22300,32,6,0
A_1565,operations,1,5700,0.36,2073,4869,1,15600,60,2,0
A_1567,emergency,1,5900,0.48,1975,3684,1,14700,46,1,0
A_1568,operations,0,3000,0.79,1408,5300,1,60000,30,3,0
A_1569,emergency,1,6300,0.85,246,3611,1,47700,50,3,0
A_1570,others,0,4300,0.81,2368,4491,1,30900,41,1,0
A_1571,personal,1,8200,0.75,4203,2869,1,55300,51,6,0
A_1572,personal,0,3700,0.64,3789,3579,1,24800,52,3,0
A_1573,personal,1,3000,0.86,1164,1907,1,17900,50,3,1
A_1574,property,1,7900,0.79,2138,3223,1,5400,42,5,0
A_1575,property,0,2200,0.57,827,7139,1,58000,34,8,0
A_1576,personal,0,5800,0.89,2355,6084,1,42000,33,3,0
A_1577,property,0,3400,0.88,806,1328,1,21400,63,3,1
A_1578,operations,0,3700,0.63,441,6396,1,11900,49,2,0
A_1579,property,1,5300,0.56,4964,3702,1,13600,36,8,0
A_1580,property,1,4700,0.57,1803,3017,1,39300,40,8,0
A_1581,operations,1,4800,0.78,1573,2618,1,6100,40,6,1
A_1582,emergency,1,4600,0.8,1314,2356,1,40700,60,4,1
A_1583,others,1,5100,0.78,1250,3269,1,30500,36,1,0
A_1584,property,0,5400,0.74,6323,4143,1,11200,50,8,0
A_1585,property,1,3900,0.53,1226,5288,1,48600,64,6,0
A_1586,property,0,6600,0.8,2147,3473,1,47300,51,2,0
A_1587,personal,1,5400,0.8,1581,6204,1,17300,28,2,0
A_1588,operations,1,3000,0.47,4238,5578,1,16700,29,1,0
A_1589,operations,1,2600,0.87,5367,741,1,44300,33,1,0
A_1590,property,1,2500,0.92,542,2038,1,30700,61,8,1
A_1591,personal,0,4900,0.72,1745,6216,1,39100,46,3,0
A_1592,operations,0,3000,0.33,1134,1694,1,27300,49,8,1
A_1593,emergency,0,4200,0.71,2153,5679,1,40400,46,0,0
A_1594,operations,0,4500,0.65,1872,7982,1,41300,51,1,0
A_1595,operations,1,5600,0.64,1884,5350,1,42400,41,3,0
A_1596,personal,0,7900,0.78,695,4423,1,37200,44,2,0
A_1597,property,1,4900,0.61,2606,2893,1,46200,47,1,0
A_1598,others,0,5800,0.59,430,2210,1,23600,24,8,1
A_1599,personal,1,5500,0.29,898,2706,1,17100,28,1,0
A_1600,property,1,5700,0.99,1042,3159,1,30200,46,2,1
A_1601,personal,0,8400,0.72,1290,4601,1,41000,24,1,0
A_1602,others,1,7000,0.67,3775,9041,1,60700,34,1,0
A_1603,operations,0,2600,0.5,3987,7831,1,56700,33,8,0
A_1604,property,0,2400,0.71,807,7957,1,25400,34,1,0
A_1605,property,1,2000,0.57,1101,4447,1,22100,68,0,0
A_1606,operations,0,3400,0.47,1469,1410,1,31000,45,2,1
A_1607,others,1,4200,0.8,1951,8731,1,42800,36,4,0
A_1608,personal,1,4900,1,1481,4721,1,40400,35,1,0
A_1609,operations,1,4100,0.54,1509,2377,1,43300,36,2,1
A_1610,property,1,5100,0.68,454,6423,1,24200,34,8,0
A_1611,others,0,4300,0.63,991,2676,0,0,39,8,1
A_1612,operations,0,6300,0.87,2,727,1,62500,31,0,0
A_1613,personal,1,7400,0.78,664,2044,1,27700,28,6,0
A_1614,emergency,0,4900,0.87,250,2601,1,22100,33,8,1
A_1615,emergency,0,5600,0.79,603,2663,1,31200,60,2,1
A_1616,personal,0,3400,0.71,1232,1767,0,0,50,8,1
A_1617,property,0,1300,0.78,799,4931,0,0,57,2,0
A_1618,operations,0,5600,0.85,1173,3114,1,23400,47,1,1
A_1619,others,1,9100,0.41,890,1882,1,28600,47,1,0
A_1620,emergency,1,4700,0.65,1635,7698,1,64100,37,1,0
A_1621,personal,1,2800,1.06,4390,5497,1,39200,35,3,0
A_1622,property,1,3000,0.44,1639,3831,1,10300,26,8,0
A_1623,personal,0,5300,0.42,3690,120,1,38200,54,1,0
A_1624,operations,1,8400,0.6,881,3747,1,39200,20,1,0
A_1625,personal,0,5700,0.56,2473,6934,1,30700,31,1,0
A_1626,operations,1,5000,0.82,565,6405,1,20600,42,1,0
A_1627,personal,0,6100,0.77,1275,1982,1,32200,76,2,0
A_1628,emergency,1,3700,0.73,1095,803,1,41800,21,3,1
A_1629,operations,0,3600,0.46,2477,3129,1,47500,26,3,0
A_1630,personal,1,2000,0.97,1265,2811,0,0,48,8,1
A_1631,emergency,1,6700,0.46,4208,2684,1,34400,23,5,0
A_1632,operations,0,3900,0.59,449,2325,1,29300,58,2,1
A_1633,others,1,7800,0.59,2096,1327,1,42300,58,5,0
A_1634,emergency,1,7400,0.85,3420,6979,1,59100,64,3,0
A_1635,personal,1,1800,0.57,1051,1181,1,37400,44,3,1
A_1636,emergency,1,2500,0.98,1262,2169,1,46900,22,8,1
A_1637,personal,1,9000,0.56,1122,2315,1,37500,18,3,0
A_1638,emergency,0,5700,0.6,1343,8429,1,33700,59,7,0
A_1640,operations,0,5600,0.78,2306,6704,1,40500,53,2,0
A_1641,personal,0,4700,0.67,2441,4910,1,48000,46,0,0
A_1642,personal,0,4500,0.59,2724,1013,1,61400,36,2,0
A_1643,personal,0,3700,0.61,836,701,1,36900,55,2,1
A_1644,property,0,5000,0.64,985,10248,1,57900,55,1,0
A_1645,personal,1,3800,0.96,103,7679,1,42000,31,8,0
A_1646,emergency,1,2700,0.69,1126,2668,1,24100,49,8,1
A_1647,operations,0,4200,0.61,3674,185,0,0,51,8,0
A_1648,property,0,3400,0.74,1792,2629,1,26100,35,3,1
A_1649,personal,0,3700,0.8,5282,5202,1,32900,25,8,0
A_1650,personal,0,3300,0.55,4675,6583,1,49900,44,4,0
A_1651,property,1,4800,0.83,3023,3999,1,27400,56,1,0
A_1652,others,1,4300,0.95,3098,3652,1,33400,45,8,0
A_1653,personal,0,3700,0.62,734,727,1,47200,60,3,1
A_1654,others,1,3200,0.42,2294,7983,1,29500,24,2,0
A_1655,others,0,7900,0.74,2099,2730,1,13500,47,8,0
A_1656,emergency,0,8100,0.63,1125,2084,1,26800,54,5,1
A_1657,personal,0,5800,0.8,1887,1715,1,47600,50,2,0
A_1658,others,0,8100,0.7,1861,5109,1,46900,50,8,0
A_1659,personal,1,7400,0.55,3610,4932,1,27500,46,3,0
A_1660,emergency,0,4400,0.98,1484,1131,1,36600,51,6,1
A_1661,operations,1,10200,0.55,4432,4678,1,59600,44,5,0
A_1662,property,1,1400,0.97,869,2651,0,0,51,4,1
A_1663,personal,1,4200,0.69,6783,3307,1,20300,55,1,0
A_1664,emergency,1,3900,0.78,1176,851,0,0,32,5,1
A_1665,operations,1,1700,0.64,3138,1207,1,38200,43,1,0
A_1666,personal,1,6800,0.96,234,2126,1,25900,43,1,1
A_1667,property,0,6100,0.55,172,6464,1,2700,33,4,0
A_1668,personal,0,6300,0.77,1433,7273,1,36900,33,6,0
A_1669,personal,0,1300,0.92,1512,2598,1,51700,30,1,1
A_1670,property,0,3100,0.93,3915,5359,0,0,66,2,0
A_1671,personal,1,4500,0.71,460,8161,1,22600,41,1,0
A_1672,others,0,8500,0.5,2369,1711,1,21800,55,1,0
A_1673,emergency,1,5100,0.67,3410,5217,1,15300,38,8,0
A_1674,others,1,8200,0.4,1343,5371,1,29100,43,8,0
A_1675,emergency,0,4000,0.6,75,8108,1,57600,56,2,0
A_1676,operations,1,7700,0.95,3418,6035,1,29600,41,2,0
A_1677,emergency,1,4100,0.88,988,3123,1,13200,41,2,1
A_1678,property,1,5200,0.88,829,5244,1,21600,57,8,0
A_1679,property,1,3700,0.67,5338,4354,1,35700,21,4,0
A_1681,property,0,3400,0.68,1383,4802,1,30300,51,8,0
A_1682,property,1,5000,0.59,2486,4025,1,53700,37,3,0
A_1683,emergency,1,6300,0.43,2247,4462,1,46600,35,4,0
A_1684,personal,1,1300,0.66,1250,754,1,39100,50,1,0
A_1685,property,0,4800,0.82,2519,2005,1,19500,37,1,0
A_1686,property,1,2800,0.52,1616,1149,1,15700,19,3,1
A_1687,personal,1,5200,0.86,5399,3043,1,17300,44,4,0
A_1688,operations,1,4200,0.73,3223,2025,1,25600,60,2,0
A_1689,operations,0,6400,0.9,3076,3717,1,33200,33,3,0
A_1690,operations,0,5000,0.87,993,3708,0,0,60,2,0
A_1691,emergency,1,4400,0.66,899,2003,1,2100,52,2,1
A_1692,others,1,3500,0.57,447,7085,1,10600,36,7,0
A_1693,property,1,7000,0.54,1828,3570,0,0,19,3,0
A_1694,operations,1,4100,0.69,1926,4136,1,31200,25,7,0
A_1695,property,1,5400,0.62,857,4864,1,42000,65,1,0
A_1696,personal,0,5800,0.55,2189,2858,1,58900,71,1,0
A_1697,property,0,13200,0.96,4739,398,1,43400,38,0,0
A_1698,emergency,1,8200,0.46,1407,3458,1,22600,26,2,0
A_1699,property,1,4600,0.64,1407,1947,0,0,27,2,1
A_1700,property,0,5100,0.66,6264,2176,1,19100,25,2,0
A_1701,emergency,1,5600,0.76,816,3291,1,33000,30,5,0
A_1702,property,0,3300,0.28,995,2890,1,11900,45,8,1
A_1703,emergency,0,6000,0.66,387,2129,1,27200,46,2,1
A_1704,operations,0,2100,0.92,1542,3255,1,29300,38,8,1
A_1705,personal,1,4100,0.76,221,1849,1,46800,44,2,1
A_1706,personal,0,5500,0.72,3339,3609,1,34700,47,7,0
A_1707,emergency,0,7300,0.77,1769,1698,1,33100,45,8,1
A_1708,personal,1,4300,0.75,2927,5680,1,54000,54,2,0
A_1709,emergency,0,2100,0.84,3313,3536,1,52100,50,1,0
A_1710,property,0,7500,0.68,623,1336,1,5200,33,1,0
A_1711,operations,1,6000,1.04,3024,4107,1,31500,48,1,0
A_1712,property,1,7400,0.41,2808,3489,1,40500,36,8,0
A_1713,property,1,6000,0.75,1408,7549,1,47500,32,4,0
A_1714,property,1,2800,0.53,360,2907,1,36600,73,1,1
A_1715,personal,1,8700,0.39,1272,5092,1,65900,60,3,0
A_1716,others,1,7500,0.79,187,2787,1,25800,36,3,0
A_1717,personal,1,2900,0.92,1261,2577,1,7600,35,3,1
A_1718,operations,1,3500,0.52,4615,5562,1,25400,31,8,0
A_1719,personal,1,6100,0.85,1225,479,1,46600,39,8,1
A_1720,operations,0,2800,0.96,1034,2600,0,0,50,5,1
A_1721,emergency,0,4200,0.67,3184,6128,1,37900,49,1,0
A_1722,others,1,7100,0.57,265,2721,1,20300,56,5,1
A_1723,property,1,2100,0.92,1741,3180,0,0,36,7,1
A_1724,operations,0,7500,0.67,1630,2539,1,35500,55,2,0
A_1725,operations,1,5000,0.42,3426,3462,1,20400,45,5,0
A_1726,personal,1,6400,0.63,2900,7424,1,36900,28,2,0
A_1727,emergency,1,1900,0.68,1077,1899,1,29100,44,6,1
A_1728,operations,0,8000,0.98,3638,5192,0,0,55,2,0
A_1729,operations,1,5300,0.81,3679,5442,1,26900,38,2,0
A_1730,others,0,5900,0.79,644,1892,0,0,37,2,1
A_1731,property,0,3300,0.91,322,6262,1,29300,56,0,0
A_1732,property,0,2200,1.03,43,1751,0,0,52,6,1
A_1733,personal,1,3800,0.71,4500,2008,1,28700,41,4,0
A_1734,emergency,0,2600,0.58,1730,5429,1,46500,54,4,0
A_1735,property,1,4900,0.59,3969,4565,1,40800,70,1,0
A_1736,operations,0,5600,0.7,3980,931,1,40300,42,1,0
A_1737,property,0,3200,0.5,4103,556,1,21700,62,4,0
A_1738,emergency,0,6800,0.75,2395,3647,1,41600,35,3,0
A_1739,property,1,2500,0.79,1189,563,1,23300,33,1,1
A_1740,personal,1,4100,0.55,1128,2076,1,59700,37,8,0
A_1741,others,1,2600,0.9,1357,2335,1,32100,36,4,1
A_1742,personal,0,2200,0.94,5840,1261,1,72300,30,4,0
A_1743,personal,1,5000,0.8,1869,1411,1,34400,45,1,0
A_1744,operations,1,4500,0.56,4460,1436,1,56400,53,8,0
A_1745,property,1,8100,0.92,1900,2506,1,30100,29,1,0
A_1746,property,0,5900,0.33,5802,3393,1,9100,27,6,0
A_1747,emergency,1,4700,0.8,1070,1781,1,35000,52,8,1
A_1748,operations,1,6300,0.7,3271,1463,1,44100,39,1,0
A_1749,operations,1,3000,0.82,7274,1725,1,48100,52,4,0
A_1750,personal,0,6200,0.8,5472,2383,1,66300,20,2,0
A_1751,property,0,2800,0.63,3938,3572,1,35300,47,3,0
A_1752,personal,0,8100,0.86,2262,1525,1,29000,19,1,0
A_1753,property,0,7200,0.76,2231,1497,1,52300,42,1,0
A_1754,others,0,4600,0.63,1164,3952,0,0,54,3,1
A_1755,others,0,2000,0.76,1725,9124,1,29400,51,4,0
A_1756,personal,1,3100,0.58,1153,3930,1,30300,51,1,1
A_1757,personal,1,7100,0.45,1554,3461,1,38600,29,4,0
A_1758,property,1,4500,0.9,508,1864,1,23400,59,8,1
A_1759,property,1,4400,0.7,3145,2846,1,40700,22,7,0
A_1760,operations,0,2800,0.82,2246,4255,1,49500,61,4,0
A_1761,personal,1,4000,0.59,2004,8434,1,29800,53,7,0
A_1762,property,1,5100,0.78,3177,4157,1,38100,31,4,0
A_1763,emergency,0,3700,0.91,2557,2466,1,33600,23,8,0
A_1764,others,1,4500,0.72,1041,3582,1,12800,46,1,1
A_1765,personal,0,2500,0.59,3936,1178,1,37700,32,1,0
A_1766,property,0,4300,0.66,3227,5190,1,49300,43,1,0
A_1767,personal,1,5000,0.87,845,1513,1,26300,38,8,1
A_1768,operations,1,2600,1,1129,946,1,30800,68,2,1
A_1769,others,0,7200,0.72,3145,6180,1,17400,18,0,0
A_1770,others,1,5400,0.54,4144,5912,1,43800,54,4,0
A_1771,operations,1,7800,0.92,931,3157,1,20100,58,6,1
A_1772,property,1,4300,0.88,1487,621,1,26900,30,8,1
A_1773,others,1,10900,0.79,1774,6421,0,0,36,8,0
A_1774,others,1,4300,0.3,1141,1451,1,32700,29,8,1
A_1775,personal,1,5300,0.62,2334,3732,1,44500,44,3,0
A_1776,operations,0,6600,0.77,2125,3063,1,17000,55,1,1
A_1777,personal,0,4100,0.51,3216,5114,1,25900,37,3,0
A_1778,personal,1,3000,0.65,383,2357,0,0,48,2,1
A_1779,others,1,5100,0.83,4731,4082,1,15900,32,1,0
A_1780,property,0,5900,0.59,4161,4672,1,30900,21,1,0
A_1781,personal,0,7700,0.74,2553,5299,1,65800,40,1,0
A_1782,personal,1,6200,0.45,3281,2095,1,2500,51,4,0
A_1783,property,1,3500,0.85,1204,3243,1,46800,62,8,0
A_1784,operations,0,1900,0.74,6579,4801,1,42500,76,4,0
A_1785,operations,1,5200,0.4,5519,4349,1,12200,26,3,0
A_1786,personal,1,5200,0.55,1732,2846,1,46200,43,1,0
A_1787,others,1,7100,0.42,4093,3184,1,57800,29,3,0
A_1788,operations,0,5900,0.83,2626,3085,1,27000,59,0,0
A_1789,others,0,6700,0.77,1668,1452,1,18600,46,4,1
A_1790,operations,1,4900,0.6,4667,1211,1,22400,34,2,0
A_1791,personal,1,8600,0.44,3390,7952,1,53600,69,4,0
A_1792,emergency,1,700,0.69,648,2325,1,31400,57,5,1
A_1793,personal,1,5500,0.66,4234,7323,1,42000,49,3,0
A_1794,property,0,4200,0.5,2289,4771,1,35500,65,1,0
A_1795,others,1,3500,0.52,4614,4010,1,54600,18,6,0
A_1796,others,1,4000,0.89,174,3970,1,29400,48,1,0
A_1797,property,1,5700,0.67,1615,1488,0,0,33,1,1
A_1798,property,1,4700,0.53,3120,6003,1,26500,66,3,0
A_1799,emergency,1,6600,0.64,1387,785,1,32000,31,1,0
A_1800,others,1,6600,0.8,2996,1254,1,48600,64,0,0
A_1801,personal,0,7300,0.8,2927,5827,1,61700,50,1,0
A_1802,emergency,1,3300,0.8,3198,2887,1,8400,49,2,0
A_1803,emergency,1,7900,0.89,684,3947,1,63200,45,1,0
A_1804,property,1,2100,0.42,3995,3262,1,6500,48,3,0
A_1805,emergency,0,1400,0.81,451,1535,1,18700,45,4,1
A_1806,property,1,4400,0.85,2544,5792,1,9900,47,5,0
A_1807,property,0,1700,0.73,3790,624,1,13000,23,4,0
A_1808,others,0,2300,0.86,605,2158,1,24000,43,2,0
A_1809,personal,0,3100,0.68,972,1977,1,26100,57,1,1
A_1810,emergency,1,5100,0.59,1170,5984,1,24000,52,2,0
A_1811,personal,1,3300,0.73,603,3356,0,0,30,8,1
A_1812,emergency,1,5500,0.4,1084,6504,1,41300,45,8,0
A_1813,property,0,2800,1.05,920,2564,1,28700,31,2,1
A_1814,operations,1,4100,0.92,5466,2982,1,49200,34,2,0
A_1815,property,0,3700,0.24,1507,3217,1,43200,38,2,0
A_1816,personal,0,6200,0.79,2654,5480,1,8900,57,1,0
A_1817,others,1,6600,0.77,2015,89,1,31000,43,2,0
A_1818,emergency,1,4900,0.54,1197,2315,1,33700,49,8,1
A_1819,property,1,5400,0.65,1323,2748,1,22100,45,4,1
A_1820,property,0,5600,0.91,1762,2622,1,29000,21,2,0
A_1821,operations,0,6900,0.84,1820,1373,1,13800,51,1,0
A_1822,operations,0,3700,0.71,1759,3902,1,7600,44,4,0
A_1823,operations,0,5400,0.56,3629,2359,1,34200,35,4,0
A_1824,operations,0,6900,0.91,2000,5684,1,26900,32,8,0
A_1826,property,0,2100,0.79,1983,1214,0,0,24,5,1
A_1827,property,0,3600,0.96,1241,3646,1,36000,32,8,1
A_1828,emergency,0,2900,0.82,1194,2701,0,0,57,3,1
A_1829,others,0,1900,0.41,511,8006,1,19400,22,4,0
A_1830,property,0,6600,0.98,1421,4823,1,35600,42,3,0
A_1831,personal,1,7400,0.83,2975,3442,1,36900,42,2,0
A_1832,personal,1,3200,0.8,809,1505,1,25900,21,3,1
A_1833,property,1,7500,0.71,4696,3882,1,18300,21,2,0
A_1834,property,0,6000,0.72,2423,3133,1,6200,32,0,0
A_1835,operations,1,8000,0.64,1060,3201,1,18000,33,1,1
A_1836,others,0,5700,0.56,2650,5600,1,29700,48,1,0
A_1837,others,0,800,0.5,852,2683,1,13000,44,1,1
A_1838,property,1,8300,0.36,2505,5174,1,27400,39,2,0
A_1839,operations,0,3100,0.55,888,1302,1,28500,44,3,1
A_1840,property,1,1900,0.65,1555,1414,1,23700,41,4,1
A_1841,operations,0,7600,0.69,5244,1568,1,48700,39,5,0
A_1842,others,1,4000,0.83,1820,6804,1,29600,20,6,0
A_1843,emergency,0,6000,0.67,1390,3357,1,33400,61,1,0
A_1844,property,1,3800,0.45,1837,1133,0,0,21,3,1
